genre,artist_name,track_name,Rank_x,emotion_score_x,emotion_bucket,Rank,Game Title,Year,Genre,emotion_score_y
Movie,Generation B.O.,"(Everything I Do) I Do It for You (Theme From ""Robin Hood : Prince of Thieves"")",0.8191489361702128,0.63,63,0.8184679958027282,Borderlands,2009.0,Shooter,0.63
Jazz,Nat King Cole,(Get Your Kicks On) Route 66,0.5638297872340425,0.58,57,0.5708289611752361,Need for Speed Underground,2003.0,Racing,0.58
Movie,Riders In The Sky,(Ghost) Riders In The Sky,0.946808510638298,0.5,50,0.9527806925498428,Big Brain Academy,2005.0,Misc,0.5
Country,Johnny Cash,(Ghost) Riders In the Sky,0.4787234042553191,0.44,44,0.5026232948583421,Warcraft III: Reign of Chaos,2002.0,Strategy,0.43
Country,Johnny Cash,(Ghost) Riders in the Sky,0.3297872340425531,0.44,44,0.3237145855194124,RollerCoaster Tycoon 2,2002.0,Strategy,0.43
Blues,The Fleetwoods,(He's) The Great Imposter,0.648936170212766,0.62,62,0.6563483735571879,BioShock 2,2010.0,Shooter,0.63
Country,Texas Tornados,(Hey Baby) Que Paso,0.5638297872340425,0.29,28,0.5613850996852047,Ratchet & Clank Future: A Crack in Time,2009.0,Platform,0.27
Children's Music,Kimbo Children's Music,(How I Love Those) Dancing Shoes 4/4,1.0,0.28,28,0.997376705141658,New Super Mario Bros.,2006.0,Platform,0.27
Jazz,Patti Page,(How Much Is) That Doggie in the Window,0.5744680851063829,0.51,51,0.5713536201469045,Ace Combat 5: The Unsung War,2004.0,Simulation,0.5
Blues,The Blue Stones,(I Can’t Get No) Satisfaction,0.6595744680851063,0.44,44,0.6636935991605457,Sim Theme Park,1998.0,Strategy,0.43
Dance,Britney Spears,(I Got That) Boom Boom,0.4468085106382978,0.28,28,0.4475341028331585,The Lion King,1994.0,Platform,0.27
Alternative,Throw The Fight,(I Just) Died in Your Arms,0.4574468085106383,0.26,26,0.4580272822665268,Kirby Super Star,1996.0,Platform,0.27
Children’s Music,Hidden Citizens,(I Just) Died in Your Arms - Epic Trailer Version,0.4893617021276595,0.62,62,0.4858342077649528,Red Faction II,2002.0,Shooter,0.63
Blues,The Fabulous Thunderbirds,(I Know) I'm Losing You (feat. Roosevelt Collier and Wes Watkins),0.6914893617021276,0.43,43,0.7088142707240294,Halo Wars,2009.0,Strategy,0.43
Blues,Rare Earth,(I Know) I'm Losing You - Single Version,0.7234042553191489,0.43,43,0.7182581322140609,Theme Hospital,1997.0,Strategy,0.43
Blues,The Saints,(I'M) Stranded,0.7021276595744681,0.51,51,0.6962224554039874,Kirby's Pinball Land,1992.0,Misc,0.5
Ska,The Paragons,(I'm A) Worried Man,0.7553191489361702,0.49,49,0.7518363064008394,Guitar Hero: World Tour,2008.0,Misc,0.5
Soul,Muddy Waters,(I'm Your) Hoochie Coochie Man,0.5,0.49,49,0.5,High School Musical 3: Senior Year,2008.0,Misc,0.5
Blues,Shirley Brown,(I've Got To) Sleep With One Eye Open,0.7553191489361702,0.57,56,0.7497376705141658,Need for Speed: Shift,2009.0,Racing,0.58
Blues,"Bobby ""Blue"" Bland",(If Loving You Is Wrong) I Don't Want To Be Right,0.7446808510638298,0.63,63,0.7418677859391396,Medal of Honor,2010.0,Shooter,0.63
Country,Shania Twain,(If You're Not In It For Love) I'm Outta Here!,0.5212765957446809,0.29,28,0.5209863588667366,Spyro 2: Season of Flame,2002.0,Platform,0.27
Alternative,Weezer,(If You're Wondering If I Want You To) I Want You To,0.4893617021276595,0.29,28,0.4889821615949632,The Simpsons Game,2007.0,Platform,0.27
Country,Johnny Paycheck,(It Won't Be Long) And I'll Be Hating You,0.5638297872340425,0.58,57,0.5708289611752361,Need for Speed Underground,2003.0,Racing,0.58
Ska,Ken Boothe,(It's the Way) Nature Planned It,0.7553191489361702,0.49,49,0.7518363064008394,Guitar Hero: World Tour,2008.0,Misc,0.5
Folk,Car Seat Headrest,(Joe Gets Kicked Out of School for Using) Drugs With Friends (But Says This Isn't a Problem),0.4361702127659574,0.57,56,0.4407135362014691,Colin McRae Rally 3,2002.0,Racing,0.58
Country,Gloriana,(Kissed You) Good Night,0.4787234042553191,0.49,49,0.4784889821615949,Buzz! The BIG Quiz,2006.0,Misc,0.5
Blues,Kenny Wayne Shepherd,(Long) Gone,0.7234042553191489,0.29,28,0.7203567681007346,Kirby's Dream Land 2,1995.0,Platform,0.27
Folk,Tom Waits,(Looking For) The Heart Of Saturday Night,0.5212765957446809,0.63,63,0.5173137460650578,Conflict: Desert Storm,2002.0,Shooter,0.63
Soul,Martha Reeves & The Vandellas,(Love Is Like A) Heat Wave - Single Version,0.5,0.29,28,0.5031479538300105,Kirby's Return to Dreamland,2011.0,Platform,0.27
Indie,Nick Murphy / Chet Faker,(Lover) You Don't Treat Me No Good,0.4680851063829787,0.43,43,0.5026232948583421,Warcraft III: Reign of Chaos,2002.0,Strategy,0.43
R&B,Jungle,(More and More) It Ain't Easy,0.4574468085106383,0.44,44,0.4286463798530955,Pocket Monsters Stadium,1998.0,Strategy,0.43
Jazz,Jazz Spastiks,(Never Been To) California,0.6170212765957447,0.49,49,0.612277019937041,SingStar,2004.0,Misc,0.5
Ska,The Impossibles,(Never) Say Goodbye,0.8617021276595744,0.28,28,0.8620146904512067,Spyro: Year of the Dragon,2000.0,Platform,0.27
Children’s Music,Radiohead,(Nice Dream),0.425531914893617,0.42,42,0.4281217208814271,Sid Meier's Civilization V,2010.0,Strategy,0.43
R&B,Sampha,(No One Knows Me) Like the Piano,0.2978723404255319,0.69,69,0.3022035676810073,Tony Hawk's Pro Skater 2,2001.0,Sports,0.7
Alternative,Yuna,(Not) The Love Of My Life,0.5106382978723404,0.44,44,0.5073452256033578,Command & Conquer: Tiberian Sun,1999.0,Strategy,0.43
Jazz,Jerry Vale,"(Oh, My Wonderful One) Tell Me You're Mine",0.5425531914893617,0.69,69,0.5419727177334732,Tiger Woods PGA Tour 2003,2002.0,Sports,0.7
Ska,Dandy Livingstone,(People Get Ready) Let's do Rocksteady,0.7127659574468085,0.57,56,0.7114375655823715,Need For Speed: High Stakes,1999.0,Racing,0.58
Country,Townes Van Zandt,(Quicksilver Daydreams Of) Maria,0.5957446808510638,0.64,64,0.5960125918153201,Borderlands,2009.0,Shooter,0.63
Anime,pinocchioP,(Rotten) Apple dot com,0.7553191489361702,0.29,28,0.7565582371458552,Ratchet & Clank: Up Your Arsenal,2004.0,Platform,0.27
R&B,Puma Blue,(She's) Just a Phase,0.3723404255319149,0.63,63,0.3651626442812172,Dead Space 2,2011.0,Shooter,0.63
Soul,Otis Redding,(Sittin' On) The Dock of the Bay - Mono,0.2340425531914893,0.56,56,0.2329485834207765,F1 2011,2011.0,Racing,0.58
Blues,Otis Redding,(Sittin' On) the Dock of the Bay - Mono,0.2659574468085106,0.56,56,0.2660020986358867,Need for Speed: Most Wanted,2005.0,Racing,0.58
Jazz,Astrud Gilberto,(Take Me To) Aruanda,0.5851063829787234,0.5,50,0.5844700944386149,The Urbz: Sims in the City,2004.0,Simulation,0.5
Children’s Music,FEVER 333,(The First Stone) Changes [feat. Yelawolf],0.5,0.42,42,0.5026232948583421,Warcraft III: Reign of Chaos,2002.0,Strategy,0.43
Comedy,Max Bygraves,(The Gang That Sang) the Heart of My Heart,0.8723404255319148,0.63,63,0.878803777544596,Star Fox 64,1997.0,Shooter,0.63
Soul,ford.,(The) Evening,0.5957446808510638,0.71,71,0.5970619097586569,NFL GameDay 2000,1999.0,Sports,0.7
Soul,Amy Winehouse,(There Is) No Greater Love,0.5212765957446809,0.64,64,0.5173137460650578,Conflict: Desert Storm,2002.0,Shooter,0.63
Jazz,Perry Como,(There's No Place Like) Home for the Holidays - 1959 Version,0.5531914893617021,0.5,50,0.5540398740818469,Toy Story Mania!,2009.0,Misc,0.5
Jazz,"Harry Connick, Jr.",(They Long to Be) Close to You,0.6276595744680851,0.63,63,0.627492130115425,Red Faction,2001.0,Shooter,0.63
Country,A Thousand Horses,(This Ain’t No) Drunk Dial,0.5744680851063829,0.27,27,0.5718782791185729,Toy Story 2: Buzz Lightyear to the Rescue!,1998.0,Platform,0.27
Jazz,Keem the Cipher,(Traveler's Interlude.),0.5744680851063829,0.51,51,0.5713536201469045,Ace Combat 5: The Unsung War,2004.0,Simulation,0.5
Country,The Charlie Daniels Band,(What This World Needs Is) A Few More Rednecks,0.3829787234042553,0.43,43,0.406610703043022,Command & Conquer: Red Alert 2,2000.0,Strategy,0.43
Blues,Shovels & Rope,"(What's So Funny 'Bout) Peace, Love And Understanding",0.6808510638297872,0.42,42,0.6694648478488983,Warcraft: Orcs & Humans,1994.0,Strategy,0.43
Movie,Donny Osmond,(When You're) Young And In Love,0.925531914893617,0.49,49,0.9281217208814272,Pokémon Pinball,1999.0,Misc,0.5
Movie,Chorus,(You Ain't) Home On the Range - Echo Mine Reprise,0.8829787234042553,0.63,63,0.8845750262329486,Half-Life,1997.0,Shooter,0.63
Blues,Aretha Franklin,(You Make Me Feel Like) a Natural Woman [with the Royal Philharmonic Orchestra],0.648936170212766,0.58,57,0.6516264428121721,Need for Speed: ProStreet,2007.0,Racing,0.58
Rock,Elvis Presley,(You're The) Devil in Disguise,0.3617021276595744,0.29,28,0.3525708289611752,Oddworld: Abe's Oddysee,1997.0,Platform,0.27
Soul,Freddie Scott,(You) Got What I Need,0.5319148936170213,0.27,27,0.5283315844700944,Sonic Heroes,2003.0,Platform,0.27
World,Hillsong UNITED,*****Selah - Live,0.776595744680851,0.76,76,0.7759706190975866,Mass Effect,2007.0,Role-Playing,0.77
Alternative,Mom Jeans.,*Sobs Quietly*,0.4893617021276595,0.44,44,0.5026232948583421,Warcraft III: Reign of Chaos,2002.0,Strategy,0.43
Anime,Eri Kitamura,+×+×+ 荊棘 +×+×+,0.8936170212765957,0.5,50,0.895068205666317,Guitar Hero III: Legends of Rock,2007.0,Misc,0.5
Indie,Arctic Monkeys,"- - Recorded at Electric Lady Studios, New York",0.425531914893617,0.81,81,0.4197271773347324,SoulCalibur IV,2008.0,Fighting,0.8
Anime,MYTH & ROID,- An ending -,0.7127659574468085,0.69,69,0.7135362014690452,Mario Tennis,2000.0,Sports,0.7
Anime,REOL,-FINAL SIGMA-,0.5851063829787234,0.28,28,0.5865687303252886,Sonic the Hedgehog 3,1994.0,Platform,0.27
Electronic,Flying Lotus,...And The World Laughs With You,0.5851063829787234,0.49,49,0.5844700944386149,The Urbz: Sims in the City,2004.0,Simulation,0.5
Ska,Leftöver Crack,...And out Come the N-Bomb,0.8191489361702128,0.29,28,0.8132214060860441,Donkey Kong,1994.0,Platform,0.27
Folk,Lucy Dacus,...Familiar Place,0.3404255319148936,0.91,91,0.3452256033578174,Ninja Gaiden,2004.0,Action,0.92
Blues,Queens of the Stone Age,...Like Clockwork,0.5212765957446809,0.78,78,0.5241343126967472,Dragon Quest IV: Chapters of the Chosen,2007.0,Role-Playing,0.77
Jazz,Chuck Loeb,...Of The Moon,0.6808510638297872,0.51,51,0.6836306400839455,Dance Dance Revolution Extreme,2004.0,Simulation,0.5
Soundtrack,Thomas Newman,...Shells,0.5531914893617021,0.91,91,0.5566631689401889,Ben 10: Protector of Earth,2007.0,Action,0.92
Dance,Maxwell,...Til the Cops Come Knockin',0.4680851063829787,0.43,43,0.5026232948583421,Warcraft III: Reign of Chaos,2002.0,Strategy,0.43
Soundtrack,Hans Zimmer,"...To Die For - From ""The Lion King""/Score",0.4893617021276595,0.81,81,0.4905561385099685,Simpsons Wrestling,2001.0,Fighting,0.8
Ska,Leftöver Crack,...and out Comes the N-Bomb,0.776595744680851,0.29,28,0.7775445960125918,Ratchet & Clank: Going Commando,2003.0,Platform,0.27
Jazz,Ajmw,.sleep,0.6063829787234042,0.69,69,0.6075550891920252,NCAA Football 06,2005.0,Sports,0.7
Folk,Covey,////,0.5638297872340425,0.43,43,0.5383001049317944,Pikmin,2001.0,Strategy,0.43
Hip-Hop,Drake,0 To 100 / The Catch Up,0.2127659574468085,0.49,49,0.2130115424973767,Imagine: Fashion Designer New York,2008.0,Simulation,0.5
Movie,Carmen Twillie,0.3354166666666667,0.7127659574468085,0.85,85,0.7093389296956978,Heavy Rain,2010.0,Adventure,0.85
World,Rodrigo y Gabriela,0.465972222222222 - Area 52 Version,0.7872340425531915,0.28,28,0.7896117523609654,Yoshi's Story,1997.0,Platform,0.27
Reggaeton,Jon Z,0.Sentimientos,0.5851063829787234,0.49,49,0.5844700944386149,The Urbz: Sims in the City,2004.0,Simulation,0.5
Reggaeton,Zion,007,0.7553191489361702,0.42,42,0.7728226652675761,Age of Empires II: The Age of Kings,1999.0,Strategy,0.43
Blues,Eric Bibb,01-Eric Bibb _ Goin Down That Road Feelin´ Bad,0.7127659574468085,0.62,62,0.7124868835257083,James Bond 007: Everything or Nothing,2004.0,Shooter,0.63
Alternative,Black Grapefruit,0122,0.5531914893617021,0.56,56,0.5514165792235047,PGR: Project Gotham Racing 2,2003.0,Racing,0.58
Hip-Hop,J. Cole,03' Adolescence,0.2872340425531914,0.43,43,0.3189926547743966,Pikmin 2,2004.0,Strategy,0.43
World,Nils Frahm,04: 33,0.5638297872340425,0.79,79,0.5640083945435467,WCW vs. nWo: World Tour,1997.0,Fighting,0.8
Jazz,Summers Sons,079 (FloFilz Remix),0.5212765957446809,0.56,56,0.5225603357817419,Need for Speed Carbon,2006.0,Racing,0.58
Hip-Hop,B Young,079ME,0.2553191489361702,0.28,28,0.2555089192025184,Sonic Rush Adventure,2007.0,Platform,0.27
Classical,Ólafur Arnalds,0952 - Remastered 10th Anniversary Edition,0.5319148936170213,0.79,79,0.5388247639034628,Fight Night Round 3,2006.0,Fighting,0.8
Anime,kankakupiero,0になって,0.776595744680851,0.28,28,0.7775445960125918,Ratchet & Clank: Going Commando,2003.0,Platform,0.27
Anime,ClariS,1 / f,0.776595744680851,0.43,43,0.7743966421825813,Pokémon Stadium 2,2000.0,Strategy,0.43
Children's Music,Sugar Kane Music,1 2 3 4 5 6 7 8 9 10,0.9574468085106382,0.5,50,0.95697796432319,Just Dance,2009.0,Misc,0.5
Reggae,Tarrus Riley,1 2 3 I Love You,0.6063829787234042,0.5,50,0.6070304302203567,"Hey You, Pikachu!",1998.0,Simulation,0.5
Indie,Inner Wave,1 4 2,0.4680851063829787,0.42,42,0.5026232948583421,Warcraft III: Reign of Chaos,2002.0,Strategy,0.43
Children's Music,Mogul Music Inc.,"1 Finger, 1 Thumb, 1 Hand",1.0,0.58,57,0.9989506820566632,Mario Kart Wii,2008.0,Racing,0.58
Movie,Lorie,1 Garçon,0.8404255319148936,0.26,26,0.8436516264428122,Donkey Kong Country 3: Dixie Kong's Double Trouble!,1996.0,Platform,0.27
Reggaeton,J-King y Maximan,1 Millon,0.5531914893617021,0.49,49,0.5540398740818469,Toy Story Mania!,2009.0,Misc,0.5
Soul,Mura Masa,1 Night,0.5638297872340425,0.43,43,0.5383001049317944,Pikmin,2001.0,Strategy,0.43
Hip-Hop,Big K.R.I.T.,1 Oh Oh,0.5,0.51,51,0.5,High School Musical 3: Senior Year,2008.0,Misc,0.5
Rap,Yung Gravy,1 Thot 2 Thot Red Thot Blue Thot,0.1914893617021276,0.42,42,0.1904512067156348,Anno 2070,2011.0,Strategy,0.43
Hip-Hop,Tyga,1 of 1,0.3723404255319149,0.5,50,0.3735571878279118,Imagine: Wedding Designer,2008.0,Simulation,0.5
Ska,Lars Frederiksen and the Bastards,1%,0.6595744680851063,0.11,11,0.6684155299055614,Tetris DS,2006.0,Puzzle,0.1
Children’s Music,Malibu Ken,1+1=13,0.5,0.43,43,0.5026232948583421,Warcraft III: Reign of Chaos,2002.0,Strategy,0.43
Children's Music,Music For Little People Choir,"1, 2 Buckle My Shoe",1.0,0.58,57,0.9989506820566632,Mario Kart Wii,2008.0,Racing,0.58
Country,Brett Young,"1, 2, 3 Mississippi",0.3936170212765957,0.26,26,0.3877229800629591,Pirates of the Caribbean: The Curse of the Black Pearl,2003.0,Platform,0.27
Pop,SEUNGRI,"1, 2, 3!",0.3297872340425531,0.28,28,0.3268625393494229,Sly Cooper and the Thievius Raccoonus,2002.0,Platform,0.27
Children's Music,Sugar Kane Music,"1, 2, 3, 4, 5",0.8617021276595744,0.49,49,0.8599160545645331,Tomodachi Collection,2009.0,Misc,0.5
Children's Music,Nursery Rhymes and Kids Songs,"1, 2, 3, 4, 5 Once I Caught a Fish Alive",1.0,0.27,27,0.997376705141658,New Super Mario Bros.,2006.0,Platform,0.27
Ska,Guttermouth,"1, 2, 3...Slam!",0.7021276595744681,0.28,28,0.7009443861490031,Sonic Advance,2001.0,Platform,0.27
Children's Music,Juice Music,"1,2 Step",0.9361702127659576,0.49,49,0.9328436516264428,Cooking Mama,2006.0,Simulation,0.5
Children's Music,The Montreal Children's Workshop,"1,2,3's and A,B,C's",1.0,0.42,42,0.9323189926547744,Pokémon Stadium,1999.0,Strategy,0.43
Children's Music,Juice Music,"1,2,3,4,5",0.946808510638298,0.42,42,0.9323189926547744,Pokémon Stadium,1999.0,Strategy,0.43
Children's Music,Music For Little People Choir,"1-2, Buckle My Shoe",1.0,0.58,57,0.9989506820566632,Mario Kart Wii,2008.0,Racing,0.58
Hip-Hop,Logic,1-800-273-8255,0.1063829787234042,0.56,56,0.1065057712486883,Midnight Club: LA Remix,2008.0,Racing,0.58
Anime,Yuki Hayashi,1-A,0.7127659574468085,0.42,42,0.7088142707240294,Halo Wars,2009.0,Strategy,0.43
Classical,Wolfgang Amadeus Mozart,1. Allegro aperto,0.776595744680851,0.69,69,0.7785939139559287,Madden NFL 10,2009.0,Sports,0.7
Classical,Leoš Janáček,1. Uvod,0.6914893617021276,0.79,79,0.6904512067156349,Dissidia: Final Fantasy,2008.0,Fighting,0.8
Classical,Robert Schumann,1. Zart und mit Ausdruck,0.7234042553191489,0.85,85,0.7318992654774397,L.A. Noire,2011.0,Adventure,0.85
Anime,EGOIST,1.4.2 - Instrumental,0.8297872340425532,0.43,43,0.8604407135362014,Pokémon Trading Card Game,1998.0,Strategy,0.43
Hip-Hop,21 Savage,1.5,0.1808510638297872,0.62,62,0.1804826862539349,Sniper: Ghost Warrior,2010.0,Shooter,0.63
Electronic,BT,1.618,0.7340425531914894,0.63,63,0.7345225603357818,Killzone 3,2011.0,Shooter,0.63
Anime,FLOW,1/3 No Jyunjyou Na Kanjyou,0.6170212765957447,0.29,28,0.6138509968520461,Shrek 2,2004.0,Platform,0.27
Hip-Hop,NF,10 Feet Down,0.2765957446808511,0.57,56,0.2749213011542497,Super R.C. Pro-Am,1991.0,Racing,0.58
Reggae,Fat Freddy's Drop,10 Feet Tall,0.5106382978723404,0.56,56,0.5120671563483735,Stuntman,2002.0,Racing,0.58
Classical,Sergei Rachmaninoff,"10 Preludes, Op. 23: No. 5 in G Minor: Alla marcia",0.4893617021276595,0.7,70,0.4895068205666317,NBA Live 98,1997.0,Sports,0.7
Classical,Sergei Rachmaninoff,"10 Préludes, Op. 23: No. 10 in G-Flat Major - Live",0.5319148936170213,0.91,91,0.527806925498426,Saints Row 2,2008.0,Action,0.92
Hip-Hop,YG,10 TIMES,0.3617021276595744,0.64,64,0.359916054564533,Max Payne 3,2012.0,Shooter,0.63
Dance,MAX,10 Victoria's Secret Models - Whethan Remix,0.5425531914893617,0.42,42,0.5383001049317944,Pikmin,2001.0,Strategy,0.43
Folk,Elliot Root,"10,000",0.5319148936170213,0.58,57,0.5330535152151102,Sled Storm,1998.0,Racing,0.58
Hip-Hop,$uicideBoy$,"10,000 Degrees",0.3191489361702128,0.58,57,0.319517313746065,ATV Offroad Fury 3,2004.0,Racing,0.58
Children’s Music,BØRNS,"10,000 Emerald Pools",0.3085106382978723,0.42,42,0.3189926547743966,Pikmin 2,2004.0,Strategy,0.43
World,Rend Collective,"10,000 Reasons",0.4787234042553191,0.62,62,0.4774396642182581,Dirge of Cerberus: Final Fantasy VII,2006.0,Shooter,0.63
World,Maranatha! Music,"10,000 Reasons (Bless The Lord)",0.8829787234042553,0.64,64,0.8845750262329486,Half-Life,1997.0,Shooter,0.63
Children’s Music,Matt Redman,"10,000 Reasons (Bless The Lord) - Live",0.2765957446808511,0.64,64,0.276495278069255,Star Wars Battlefront II,2005.0,Shooter,0.63
World,Matt Redman,"10,000 Reasons (Bless The Lord) - Radio Version/Live",0.7234042553191489,0.63,63,0.720881427072403,Half-Life 2,2004.0,Shooter,0.63
Children’s Music,Matt Redman,"10,000 Reasons (Bless The Lord) [Radio Version] - Radio Version/Live",0.351063829787234,0.5,50,0.3504721930745015,Tamagotchi Connection: Corner Shop,2005.0,Simulation,0.5
World,Jesus Culture,"10,000 Reasons - Live",0.648936170212766,0.8,80,0.6532004197271774,Super Street Fighter II,1993.0,Fighting,0.8
Folk,The Head and the Heart,"10,000 Weight in Gold",0.4468085106382978,0.64,64,0.444386149003148,The House of the Dead 2 & 3 Return,2008.0,Shooter,0.63
World,Natasha Midori,10.000 Reasons - Bless the Lord,0.5744680851063829,0.57,56,0.5739769150052466,Need for Speed: Most Wanted - A Criterion Game,2012.0,Racing,0.58
Reggae,Katchafire,100,0.4787234042553191,0.43,43,0.5026232948583421,Warcraft III: Reign of Chaos,2002.0,Strategy,0.43
Electronic,Low Pros,100 Bottles - Remix,0.6914893617021276,0.49,49,0.6909758656873033,The Sims: House Party,2001.0,Simulation,0.5
Reggaeton,Lali,100 Grados,0.425531914893617,0.5,50,0.4260230849947534,SingStar Abba,2008.0,Misc,0.5
Reggaeton,Lali,100 Grados (feat. A.CHAL),0.4787234042553191,0.5,50,0.4784889821615949,Buzz! The BIG Quiz,2006.0,Misc,0.5
Hip-Hop,Mac Miller,100 Grandkids,0.3085106382978723,0.51,51,0.3142707240293809,Nuclear Strike,1997.0,Simulation,0.5
Reggae,10 Ft. Ganja Plant,100 Lb. Weight,0.648936170212766,0.42,42,0.6636935991605457,Sim Theme Park,1998.0,Strategy,0.43
Dance,Halsey,100 Letters,0.351063829787234,0.49,49,0.3504721930745015,Tamagotchi Connection: Corner Shop,2005.0,Simulation,0.5
Country,Blake Shelton,100 Miles,0.5531914893617021,0.62,62,0.5535152151101784,Star Wars Battlefront II,2005.0,Shooter,0.63
Movie,Randy Newman,"100 Seagulls And One Shark - From ""James and the Giant Peach"" / Score",0.925531914893617,0.76,76,0.9244491080797482,Dragon Quest VIII: Journey of the Cursed King,2004.0,Role-Playing,0.77
Ska,NOFX,100 Times F*ckeder,0.6595744680851063,0.43,43,0.6636935991605457,Sim Theme Park,1998.0,Strategy,0.43
Reggae,Beres Hammond,100% Of Love,0.6914893617021276,0.42,42,0.7088142707240294,Halo Wars,2009.0,Strategy,0.43
Alternative,Jarryd James,1000x,0.4680851063829787,0.64,64,0.4695697796432319,Call of Duty: Modern Warfare: Reflex Edition,2009.0,Shooter,0.63
